0.589985,-0.693147,0.0516043,-1.45044,
0.458253,-0.693147,1.06065,-0.151711,
0,0,0,-1.38629,
-0.693147,-2.83085e-16,-6.42449e-21,-1.38629,
-0.693147,-9.19198e-17,-1.00591e-20,-1.38629,
-0.693147,-1.76838e-16,1.7434e-20,-1.38629,
-0.693147,-1.8621e-16,-2.94099e-22,-1.38629,
-0.693147,-1.64098e-16,2.66151e-20,-1.38629,
-0.693147,-1.41463e-16,2.10312e-20,-1.38629,
-0.693147,-1.96436e-16,3.66309e-20,-1.38629,
-0.693147,-1.29273e-16,2.30367e-20,-1.38629,
-0.693147,-1.98342e-16,-1.66335e-20,-1.38629,
-0.693147,-2.11798e-16,3.83953e-21,-1.38629,
-0.693147,-1.36924e-16,-3.72293e-21,-1.38629,
-0.693147,-2.64542e-16,-9.86518e-21,-1.38629,
-0.693147,-2.28668e-16,1.01793e-20,-1.38629,
-0.693147,-2.69891e-16,-1.38809e-20,-1.38629,
-0.693147,-1.81442e-16,3.90718e-21,-1.38629,
-0.693147,-2.12955e-16,-3.11711e-20,-1.38629,
-0.693147,-2.24735e-16,-2.60749e-21,-1.38629,
-0.693147,-1.44085e-16,-1.68639e-20,-1.38629,
-0.693147,-2.06365e-16,1.71189e-20,-1.38629,
0,0,0,-1.38629,
0.646925,-0.693147,1.78841,1.12379,
0.865936,-0.693147,1.42727,0.213951,
0.8401,-0.693147,1.93274,0.145025,
1.25159,-0.693147,-0.915633,0.134526,
1.16298,-0.693147,1.25454,-1.24491,
0.833657,-0.693147,1.79275,-0.829555,
0.606212,-0.693147,2.30741,-0.275664,
0.745891,-0.693147,1.51609,-0.960532,
0.982055,-0.693147,-2.27575,0.333267,
0.927997,-0.693147,0.820773,0.338401,
0.679121,-0.693147,1.9767,0.596729,
0.60878,-0.693147,1.77549,-0.760862,
0.877769,-0.693147,0.527348,-1.50801,
0.901158,-0.693147,2.14437,-1.35916,
0.815505,-0.693147,1.42228,-0.789701,
0.933958,-0.693147,0.134477,-1.33145,
0.908638,-0.693147,2.61367,-0.566296,
0.982492,-0.693147,0.153013,-1.3684,
0.59837,-0.693147,1.53205,-0.00178107,
0,0,0,-1.38629,
-0.693147,-4.17706e-16,-9.77743e-21,-1.38629,
-0.693147,-1.27411e-16,-1.5098e-20,-1.38629,
-0.693147,-2.61857e-16,2.59603e-20,-1.38629,
-0.693147,-2.63393e-16,-2.57174e-22,-1.38629,
-0.693147,-2.43462e-16,4.02193e-20,-1.38629,
-0.693147,-2.25484e-16,3.12485e-20,-1.38629,
-0.693147,-3.06025e-16,5.53192e-20,-1.38629,
-0.693147,-1.88871e-16,3.49536e-20,-1.38629,
-0.693147,-2.81654e-16,-2.50819e-20,-1.38629,
-0.693147,-3.01062e-16,5.57131e-21,-1.38629,
-0.693147,-2.02742e-16,-5.37614e-21,-1.38629,
-0.693147,-3.79288e-16,-1.49137e-20,-1.38629,
-0.693147,-3.32029e-16,1.53014e-20,-1.38629,
-0.693147,-3.91325e-16,-2.06313e-20,-1.38629,
-0.693147,-2.64852e-16,5.65802e-21,-1.38629,
-0.693147,-3.08064e-16,-4.63921e-20,-1.38629,
-0.693147,-3.15299e-16,-4.26184e-21,-1.38629,
-0.693147,-2.05114e-16,-2.52909e-20,-1.38629,
-0.693147,-2.98486e-16,2.56404e-20,-1.38629,
0,0,0,-1.38629,
0.956007,-0.693147,1.73479,1.06919,
1.00373,-0.693147,1.70417,0.261791,
0.930026,-0.693147,2.1951,0.188136,
1.48743,-0.693147,-0.973438,0.139094,
1.41269,-0.693147,1.53914,-1.22846,
0.952514,-0.693147,2.01497,-0.775693,
0.622311,-0.693147,2.48292,-0.23741,
0.927094,-0.693147,1.79902,-0.879419,
1.11496,-0.693147,-2.479,0.248121,
1.07264,-0.693147,1.03212,0.379586,
0.707596,-0.693147,2.26186,0.645682,
0.704355,-0.693147,2.03105,-0.680486,
1.0459,-0.693147,0.66106,-1.44103,
1.07088,-0.693147,2.42737,-1.30481,
0.977999,-0.693147,1.682,-0.720599,
1.12415,-0.693147,0.214035,-1.31069,
1.06931,-0.693147,3.00065,-0.522216,
1.20372,-0.693147,0.226787,-1.36904,
0.610711,-0.693147,1.69958,0.0480102,
0,0,0,-1.38629,
-0.693147,-5.44258e-16,-1.31594e-20,-1.38629,
-0.693147,-1.57987e-16,-2.01692e-20,-1.38629,
-0.693147,-3.40792e-16,3.44466e-20,-1.38629,
-0.693147,-3.30879e-16,-2.48439e-22,-1.38629,
-0.693147,-3.16695e-16,5.37847e-20,-1.38629,
-0.693147,-3.04331e-16,4.14256e-20,-1.38629,
-0.693147,-4.09556e-16,7.39672e-20,-1.38629,
-0.693147,-2.43216e-16,4.6828e-20,-1.38629,
-0.693147,-3.56882e-16,-3.35489e-20,-1.38629,
-0.693147,-3.82793e-16,7.27408e-21,-1.38629,
-0.693147,-2.62332e-16,-7.0611e-21,-1.38629,
-0.693147,-4.8409e-16,-1.99879e-20,-1.38629,
-0.693147,-4.26381e-16,2.03919e-20,-1.38629,
-0.693147,-5.04583e-16,-2.74038e-20,-1.38629,
-0.693147,-3.44053e-16,7.36815e-21,-1.38629,
-0.693147,-3.95617e-16,-6.16352e-20,-1.38629,
-0.693147,-3.9546e-16,-5.94537e-21,-1.38629,
-0.693147,-2.6181e-16,-3.37502e-20,-1.38629,
-0.693147,-3.85961e-16,3.41237e-20,-1.38629,
0,0,0,-1.38629,
1.11153,-0.693147,1.78761,1.0537,
1.07703,-0.693147,1.8374,0.282746,
0.958128,-0.693147,2.25832,0.200347,
1.64332,-0.693147,-0.907054,0.191902,
1.57328,-0.693147,1.76546,-1.20916,
0.997787,-0.693147,2.08708,-0.75631,
0.611249,-0.693147,2.50573,-0.228035,
1.0333,-0.693147,1.96653,-0.839522,
1.17665,-0.693147,-2.58674,0.190513,
1.1413,-0.693147,1.1352,0.399482,
0.698372,-0.693147,2.32925,0.660289,
0.757578,-0.693147,2.14168,-0.649816,
1.13362,-0.693147,0.755461,-1.38401,
1.15905,-0.693147,2.57705,-1.27563,
1.06775,-0.693147,1.82513,-0.686378,
1.23509,-0.693147,0.287942,-1.27347,
1.1392,-0.693147,3.15072,-0.50615,
1.34001,-0.693147,0.293654,-1.35505,
0.6063,-0.693147,1.74741,0.065071,
0,0,0,-1.38629,
-0.693147,-6.65878e-16,-1.65527e-20,-1.38629,
-0.693147,-1.5831e-15,-2.66566e-19,-1.38629,
-0.693147,-4.14844e-16,4.29156e-20,-1.38629,
-0.693147,-3.92786e-16,-2.51816e-22,-1.38629,
-0.693147,-3.85188e-16,6.73335e-20,-1.38629,
-0.693147,-3.78028e-16,5.15859e-20,-1.38629,
-0.693147,-5.06878e-16,9.25979e-20,-1.38629,
-0.693147,-2.92668e-16,5.86844e-20,-1.38629,
-0.693147,-4.28458e-16,-4.20243e-20,-1.38629,
-0.693147,-4.59847e-16,8.9637e-21,-1.38629,
-0.693147,-3.17755e-16,-8.75947e-21,-1.38629,
-0.693147,-5.84338e-16,-2.50722e-20,-1.38629,
-0.693147,-5.15231e-16,2.5469e-20,-1.38629,
-0.693147,-6.13891e-16,-3.41854e-20,-1.38629,
-0.693147,-4.21172e-16,9.06228e-21,-1.38629,
-0.693147,-4.79992e-16,-7.6887e-20,-1.38629,
-0.693147,-4.70431e-16,-7.64074e-21,-1.38629,
-0.693147,-3.16622e-16,-4.22222e-20,-1.38629,
-0.693147,-4.69998e-16,4.25917e-20,-1.38629,
0,0,0,-1.38629,
1.19332,-0.693147,1.83247,1.0493,
1.11667,-0.693147,1.89845,0.292635,
0.967894,-0.693147,2.26115,0.203224,
1.76681,-0.693147,-0.761382,0.267822,
1.68758,-0.693147,1.95282,-1.19085,
1.01337,-0.693147,2.09866,-0.749932,
0.606605,-0.693147,2.50295,-0.225398,
1.09399,-0.693147,2.05633,-0.819662,
1.20919,-0.693147,-2.6441,0.163907,
1.17521,-0.693147,1.18474,0.410683,
0.69758,-0.693147,2.34402,0.664876,
0.792609,-0.693147,2.19058,-0.637554,
1.18215,-0.693147,0.818268,-1.33945,
1.20265,-0.693147,2.64263,-1.26103,
1.12139,-0.693147,1.90361,-0.668391,
1.30617,-0.693147,0.355488,-1.22822,
1.16148,-0.693147,3.17755,-0.501106,
1.42847,-0.693147,0.353305,-1.33008,
0.609476,-0.693147,1.76375,0.0718732,
0,0,0,-1.38629,
-0.693147,-7.84618e-16,-1.9949e-20,-1.38629,
-0.693147,-2.96562e-15,-5.12517e-19,-1.38629,
-0.693147,-4.85086e-16,5.13789e-20,-1.38629,
-0.693147,-4.51354e-16,-2.58925e-22,-1.38629,
-0.693147,-4.50073e-16,8.08771e-20,-1.38629,
-0.693147,-4.47415e-16,6.17411e-20,-1.38629,
-0.693147,-5.98954e-16,1.11223e-19,-1.38629,
-0.693147,-3.38078e-16,7.0535e-20,-1.38629,
-0.693147,-4.984e-16,-5.05022e-20,-1.38629,
-0.693147,-5.33844e-16,1.06492e-20,-1.38629,
-0.693147,-3.70343e-16,-1.04619e-20,-1.38629,
-0.693147,-6.82614e-16,-3.01595e-20,-1.38629,
-0.693147,-6.0059e-16,3.0542e-20,-1.38629,
-0.693147,-7.2134e-16,-4.09696e-20,-1.38629,
-0.693147,-4.97228e-16,1.07513e-20,-1.38629,
-0.693147,-5.63262e-16,-9.21409e-20,-1.38629,
-0.693147,-5.42829e-16,-9.34006e-21,-1.38629,
-0.693147,-3.70733e-16,-5.06983e-20,-1.38629,
-0.693147,-5.51348e-16,5.1055e-20,-1.38629,
0,0,0,-1.38629,
1.23727,-0.693147,1.85763,1.04792,
1.13931,-0.693147,1.92749,0.297834,
0.973024,-0.693147,2.25265,0.203712,
1.87527,-0.693147,-0.572989,0.341628,
1.77591,-0.693147,2.11692,-1.17508,
1.01829,-0.693147,2.09261,-0.747969,
0.60951,-0.693147,2.50104,-0.224212,
1.12918,-0.693147,2.10268,-0.809605,
1.22924,-0.693147,-2.67131,0.16035,
1.19369,-0.693147,1.21099,0.417875,
0.707987,-0.693147,2.35291,0.666764,
0.818661,-0.693147,2.21704,-0.631761,
1.21063,-0.693147,0.859365,-1.3071,
1.22357,-0.693147,2.66589,-1.25396,
1.15624,-0.693147,1.94986,-0.658206,
1.35482,-0.693147,0.415136,-1.1848,
1.16292,-0.693147,3.15643,-0.5004,
1.4878,-0.693147,0.40414,-1.30338,
0.617539,-0.693147,1.77366,0.0756918,
0,0,0,-1.38629,
-0.693147,-9.01707e-16,-2.33452e-20,-1.38629,
-0.693147,-4.32993e-15,-7.60177e-19,-1.38629,
-0.693147,-5.52434e-16,5.98414e-20,-1.38629,
-0.693147,-5.07818e-16,-2.66146e-22,-1.38629,
-0.693147,-5.1225e-16,9.44203e-20,-1.38629,
-0.693147,-5.1344e-16,7.18962e-20,-1.38629,
-0.693147,-6.86937e-16,1.29848e-19,-1.38629,
-0.693147,-3.80339e-16,8.23849e-20,-1.38629,
-0.693147,-5.67608e-16,-5.89799e-20,-1.38629,
-0.693147,-6.05783e-16,1.23346e-20,-1.38629,
-0.693147,-4.20965e-16,-1.21643e-20,-1.38629,
-0.693147,-7.80049e-16,-3.52469e-20,-1.38629,
-0.693147,-6.83683e-16,3.56151e-20,-1.38629,
-0.693147,-8.27922e-16,-4.77534e-20,-1.38629,
-0.693147,-5.72695e-16,1.24394e-20,-1.38629,
-0.693147,-6.46327e-16,-1.07394e-19,-1.38629,
-0.693147,-6.13923e-16,-1.10399e-20,-1.38629,
-0.693147,-4.2468e-16,-5.91747e-20,-1.38629,
-0.693147,-6.30633e-16,5.95178e-20,-1.38629,
0,0,0,-1.38629,
1.26179,-0.693147,1.86979,1.04738,
1.1531,-0.693147,1.94293,0.300975,
0.976774,-0.693147,2.24517,0.203798,
1.97235,-0.693147,-0.368547,0.400553,
1.84849,-0.693147,2.26674,-1.16191,
1.0196,-0.693147,2.08391,-0.747271,
0.616605,-0.693147,2.50404,-0.223096,
1.15049,-0.693147,2.12731,-0.804165,
1.24301,-0.693147,-2.67923,0.170762,
1.20501,-0.693147,1.22726,0.422995,
0.723013,-0.693147,2.36306,0.667887,
0.839085,-0.693147,2.23564,-0.628187,
1.2284,-0.693147,0.886579,-1.28421,
1.23364,-0.693147,2.67161,-1.25039,
1.18009,-0.693147,1.97953,-0.651911,
1.38934,-0.693147,0.465631,-1.14785,
1.15766,-0.693147,3.12557,-0.501038,
1.5283,-0.693147,0.445423,-1.27976,
0.626199,-0.693147,1.78207,0.0784972,
0,0,0,-1.38629,
-0.693147,-1.01789e-15,-2.67398e-20,-1.38629,
-0.693147,-5.68571e-15,-1.00779e-18,-1.38629,
-0.693147,-6.17627e-16,6.8305e-20,-1.38629,
-0.693147,-5.62917e-16,-2.72162e-22,-1.38629,
-0.693147,-5.72422e-16,1.07965e-19,-1.38629,
-0.693147,-5.76928e-16,8.20528e-20,-1.38629,
-0.693147,-7.71842e-16,1.48475e-19,-1.38629,
-0.693147,-4.20222e-16,9.4236e-20,-1.38629,
-0.693147,-6.36492e-16,-6.74562e-20,-1.38629,
-0.693147,-6.76328e-16,1.40215e-20,-1.38629,
-0.693147,-4.70224e-16,-1.38653e-20,-1.38629,
-0.693147,-8.77135e-16,-4.03334e-20,-1.38629,
-0.693147,-7.65288e-16,4.06897e-20,-1.38629,
-0.693147,-9.3412e-16,-5.45358e-20,-1.38629,
-0.693147,-6.47784e-16,1.41283e-20,-1.38629,
-0.693147,-7.2956e-16,-1.22646e-19,-1.38629,
-0.693147,-6.84347e-16,-1.2739e-20,-1.38629,
-0.693147,-4.78703e-16,-6.76502e-20,-1.38629,
-0.693147,-7.08368e-16,6.79818e-20,-1.38629,
0,0,0,-1.38629,
1.27619,-0.693147,1.87537,1.04712,
1.16196,-0.693147,1.95231,0.303112,
0.977835,-0.693147,2.23501,0.202959,
2.05659,-0.693147,-0.16853,0.442099,
1.91077,-0.693147,2.40695,-1.15115,
1.01967,-0.693147,2.07649,-0.7469,
0.62401,-0.693147,2.50812,-0.222192,
1.16385,-0.693147,2.14093,-0.801049,
1.25285,-0.693147,-2.67559,0.187618,
1.21248,-0.693147,1.23833,0.426759,
0.738077,-0.693147,2.37378,0.668735,
0.855182,-0.693147,2.25066,-0.625525,
1.23999,-0.693147,0.904779,-1.26823,
1.23856,-0.693147,2.67096,-1.2484,
1.19664,-0.693147,1.99935,-0.647814,
1.41402,-0.693147,0.50615,-1.11872,
1.15144,-0.693147,3.0983,-0.501874,
1.55612,-0.693147,0.477365,-1.2608,
0.633527,-0.693147,1.7893,0.0807216,
0,0,0,-1.38629,
-0.693147,-1.13359e-15,-3.01327e-20,-1.38629,
-0.693147,-7.03712e-15,-1.25534e-18,-1.38629,
-0.693147,-6.81247e-16,7.67701e-20,-1.38629,
-0.693147,-6.17118e-16,-2.76708e-22,-1.38629,
-0.693147,-6.31132e-16,1.21512e-19,-1.38629,
-0.693147,-6.38547e-16,9.22113e-20,-1.38629,
-0.693147,-8.54484e-16,1.67103e-19,-1.38629,
-0.693147,-4.58337e-16,1.06089e-19,-1.38629,
-0.693147,-7.0524e-16,-7.59311e-20,-1.38629,
-0.693147,-7.45949e-16,1.57102e-20,-1.38629,
-0.693147,-5.18545e-16,-1.55646e-20,-1.38629,
-0.693147,-9.74079e-16,-4.54189e-20,-1.38629,
-0.693147,-8.45918e-16,4.57663e-20,-1.38629,
-0.693147,-1.04018e-15,-6.13167e-20,-1.38629,
-0.693147,-7.22596e-16,1.58183e-20,-1.38629,
-0.693147,-8.13092e-16,-1.37897e-19,-1.38629,
-0.693147,-7.54422e-16,-1.44369e-20,-1.38629,
-0.693147,-5.32896e-16,-7.61245e-20,-1.38629,
-0.693147,-7.84967e-16,7.64473e-20,-1.38629,
0,0,0,-1.38629,
1.28511,-0.693147,1.87799,1.047,
1.16784,-0.693147,1.95849,0.30465,
0.982631,-0.693147,2.23976,0.204489,
2.12616,-0.693147,0.0118827,0.469212,
1.96581,-0.693147,2.5398,-1.14253,
1.01926,-0.693147,2.07067,-0.74666,
0.63038,-0.693147,2.51209,-0.221509,
1.17243,-0.693147,2.1487,-0.799171,
1.25987,-0.693147,-2.66593,0.205948,
1.21753,-0.693147,1.24589,0.42947,
0.751209,-0.693147,2.38375,0.669416,
0.867876,-0.693147,2.2635,-0.623323,
1.24774,-0.693147,0.916827,-1.25727,
1.2409,-0.693147,2.66828,-1.24722,
1.20795,-0.693147,2.01234,-0.645154,
1.43144,-0.693147,0.536851,-1.09707,
1.14619,-0.693147,3.07763,-0.502539,
1.57518,-0.693147,0.500945,-1.24654,
0.63911,-0.693147,1.79517,0.082457,
0,0,0,-1.38629,
-0.693147,-1.24905e-15,-3.35241e-20,-1.38629,
-0.693147,-8.38611e-15,-1.50283e-18,-1.38629,
-0.693147,-7.43717e-16,8.52366e-20,-1.38629,
-0.693147,-6.70734e-16,-2.80005e-22,-1.38629,
-0.693147,-6.88773e-16,1.3506e-19,-1.38629,
-0.693147,-6.988e-16,1.02371e-19,-1.38629,
-0.693147,-9.35468e-16,1.85733e-19,-1.38629,
-0.693147,-4.95145e-16,1.17943e-19,-1.38629,
-0.693147,-7.73936e-16,-8.44048e-20,-1.38629,
-0.693147,-8.14945e-16,1.74003e-20,-1.38629,
-0.693147,-5.66238e-16,-1.72625e-20,-1.38629,
-0.693147,-1.07097e-15,-5.05035e-20,-1.38629,
-0.693147,-9.25891e-16,5.08444e-20,-1.38629,
-0.693147,-1.14621e-15,-6.80963e-20,-1.38629,
-0.693147,-7.97193e-16,1.75094e-20,-1.38629,
-0.693147,-8.96941e-16,-1.53147e-19,-1.38629,
-0.693147,-8.2431e-16,-1.61339e-20,-1.38629,
-0.693147,-5.87278e-16,-8.45977e-20,-1.38629,
-0.693147,-8.60734e-16,8.49142e-20,-1.38629,
0,0,0,-1.38629,
1.29044,-0.693147,1.87798,1.04678,
1.17176,-0.693147,1.96257,0.305735,
0.983668,-0.693147,2.23647,0.204417,
2.18067,-0.693147,0.163189,0.486215,
2.01545,-0.693147,2.66665,-1.13573,
1.01873,-0.693147,2.06628,-0.746491,
0.635465,-0.693147,2.51541,-0.220958,
1.1785,-0.693147,2.15322,-0.798637,
1.26474,-0.693147,-2.65386,0.22311,
1.22087,-0.693147,1.25077,0.431348,
0.762151,-0.693147,2.39272,0.669983,
0.877916,-0.693147,2.27461,-0.621439,
1.25297,-0.693147,0.924688,-1.24987,
1.24192,-0.693147,2.66522,-1.24645,
1.21549,-0.693147,2.02043,-0.643481,
1.44348,-0.693147,0.558965,-1.08165,
1.14221,-0.693147,3.06285,-0.502998,
1.58823,-0.693147,0.517662,-1.23627,
0.643092,-0.693147,1.79943,0.0837339,
0,0,0,-1.38629,
-0.693147,-1.36438e-15,-3.69145e-20,-1.38629,
-0.693147,-9.73381e-15,-1.75028e-18,-1.38629,
-0.693147,-8.05363e-16,9.37042e-20,-1.38629,
-0.693147,-7.23966e-16,-2.82319e-22,-1.38629,
-0.693147,-7.45646e-16,1.48609e-19,-1.38629,
-0.693147,-7.58065e-16,1.12533e-19,-1.38629,
-0.693147,-1.01526e-15,2.04364e-19,-1.38629,
-0.693147,-5.31e-16,1.29799e-19,-1.38629,
-0.693147,-8.42615e-16,-9.28775e-20,-1.38629,
-0.693147,-8.83538e-16,1.90917e-20,-1.38629,
-0.693147,-6.13504e-16,-1.89593e-20,-1.38629,
-0.693147,-1.16784e-15,-5.55874e-20,-1.38629,
-0.693147,-1.00543e-15,5.59237e-20,-1.38629,
-0.693147,-1.25228e-15,-7.48748e-20,-1.38629,
-0.693147,-8.71617e-16,1.92013e-20,-1.38629,
-0.693147,-9.81071e-16,-1.68395e-19,-1.38629,
-0.693147,-8.94094e-16,-1.783e-20,-1.38629,
-0.693147,-6.41833e-16,-9.307e-20,-1.38629,
-0.693147,-9.35903e-16,9.3382e-20,-1.38629,
0,0,0,-1.38629,
1.29433,-0.693147,1.87837,1.04677,
1.17439,-0.693147,1.96516,0.306481,
0.983971,-0.693147,2.23308,0.204319,
2.22132,-0.693147,0.282118,0.496717,
2.06093,-0.693147,2.78861,-1.13047,
1.01818,-0.693147,2.06285,-0.746422,
0.635494,-0.693147,2.51539,-0.220929,
1.18182,-0.693147,2.15544,-0.797431,
1.26797,-0.693147,-2.64156,0.23791,
1.22314,-0.693147,1.25378,0.432595,
0.770923,-0.693147,2.40014,0.67041,
0.885811,-0.693147,2.28399,-0.619865,
1.25648,-0.693147,0.92963,-1.24503,
1.24217,-0.693147,2.66196,-1.24607,
1.22031,-0.693147,2.02495,-0.642515,
1.45164,-0.693147,0.574228,-1.07105,
1.13931,-0.693147,3.05242,-0.503309,
1.59713,-0.693147,0.529214,-1.22912,
0.64312,-0.693147,1.79942,0.0837694,
0,0,0,-1.38629,
-0.693147,-1.47968e-15,-4.03042e-20,-1.38629,
-0.693147,-1.10807e-14,-1.99769e-18,-1.38629,
-0.693147,-8.66435e-16,1.02173e-19,-1.38629,
-0.693147,-7.76953e-16,-2.83898e-22,-1.38629,
-0.693147,-8.01991e-16,1.6216e-19,-1.38629,
-0.693147,-8.16642e-16,1.22695e-19,-1.38629,
-0.693147,-1.09421e-15,2.22997e-19,-1.38629,
-0.693147,-5.66171e-16,1.41655e-19,-1.38629,
-0.693147,-9.11293e-16,-1.01349e-19,-1.38629,
-0.693147,-9.51881e-16,2.07839e-20,-1.38629,
-0.693147,-6.60486e-16,-2.06552e-20,-1.38629,
-0.693147,-1.26471e-15,-6.06707e-20,-1.38629,
-0.693147,-1.0847e-15,6.10039e-20,-1.38629,
-0.693147,-1.35839e-15,-8.16527e-20,-1.38629,
-0.693147,-9.45907e-16,2.08938e-20,-1.38629,
-0.693147,-1.06542e-15,-1.83643e-19,-1.38629,
-0.693147,-9.63828e-16,-1.95255e-20,-1.38629,
-0.693147,-6.96544e-16,-1.01542e-19,-1.38629,
-0.693147,-1.01065e-15,1.01851e-19,-1.38629,
0,0,0,-1.38629,
1.29711,-0.693147,1.87938,1.04676,
1.1762,-0.693147,1.9668,0.306977,
0.983997,-0.693147,2.23307,0.204348,
2.25025,-0.693147,0.37006,0.503214,
2.10307,-0.693147,2.90646,-1.12645,
1.01761,-0.693147,2.06015,-0.746416,
0.640486,-0.693147,2.51835,-0.220364,
1.18408,-0.693147,2.15526,-0.797343,
1.27004,-0.693147,-2.63008,0.250204,
1.22396,-0.693147,1.25402,0.432492,
0.777843,-0.693147,2.4062,0.670752,
0.891945,-0.693147,2.29181,-0.618554,
1.25879,-0.693147,0.932536,-1.24198,
1.24199,-0.693147,2.65893,-1.24589,
1.2232,-0.693147,2.02705,-0.642011,
1.45707,-0.693147,0.5844,-1.06392,
1.13932,-0.693147,3.05241,-0.503267,
1.60323,-0.693147,0.53706,-1.22422,
0.647049,-0.693147,1.8038,0.0851907,
0,0,0,-1.38629,
-0.693147,-1.59494e-15,-4.36934e-20,-1.38629,
-0.693147,-1.24272e-14,-2.24509e-18,-1.38629,
-0.693147,-9.27081e-16,1.10642e-19,-1.38629,
-0.693147,-8.29779e-16,-2.85047e-22,-1.38629,
-0.693147,-8.57938e-16,1.75711e-19,-1.38629,
-0.693147,-8.74714e-16,1.32858e-19,-1.38629,
-0.693147,-1.17256e-15,2.4163e-19,-1.38629,
-0.693147,-6.00843e-16,1.53512e-19,-1.38629,
-0.693147,-9.79965e-16,-1.09821e-19,-1.38629,
-0.693147,-1.02005e-15,2.24766e-20,-1.38629,
-0.693147,-7.07281e-16,-2.23506e-20,-1.38629,
-0.693147,-1.36158e-15,-6.57537e-20,-1.38629,
-0.693147,-1.16377e-15,6.60847e-20,-1.38629,
-0.693147,-1.46456e-15,-8.84301e-20,-1.38629,
-0.693147,-1.02007e-15,2.25867e-20,-1.38629,
-0.693147,-1.14995e-15,-1.98891e-19,-1.38629,
-0.693147,-1.03352e-15,-2.12206e-20,-1.38629,
-0.693147,-7.51371e-16,-1.10013e-19,-1.38629,
-0.693147,-1.08509e-15,1.1032e-19,-1.38629,
0,0,0,-1.38629,
1.29947,-0.693147,1.88048,1.04689,
1.17624,-0.693147,1.96679,0.307004,
0.985545,-0.693147,2.23394,0.204936,
2.27029,-0.693147,0.432801,0.507281,
2.14254,-0.693147,3.0213,-1.12336,
1.01763,-0.693147,2.06013,-0.746385,
0.640508,-0.693147,2.51834,-0.220349,
1.18531,-0.693147,2.15539,-0.797241,
1.27125,-0.693147,-2.61975,0.260199,
1.22544,-0.693147,1.25586,0.433763,
0.783504,-0.693147,2.41137,0.671037,
0.896815,-0.693147,2.29832,-0.617473,
